Unnamed: 0,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,season,country_BEL,country_BRA,country_CHE,country_CHN,country_CN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ITA,country_NLD,country_NOR,country_Other,country_POL,country_PRT,country_RUS,country_SWE,country_USA,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,room_type_changed,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
9183,Resort Hotel,0,1.435497563235943,2016,February,7,11,2,3,2,0,0,0,0,0,E,E,0,314,-0.12701640452702223,-1.3381557423043517,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9184,City Hotel,0,0.9106626412117979,2017,January,2,8,2,1,2,0,0,0,0,0,D,A,0,9,-0.12701640452702223,-0.04248168379755048,0,1,0,False,False,True,False,False,Winter,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9185,City Hotel,1,1.3390993122519161,2016,June,24,10,1,2,2,0,0,0,1,0,A,A,0,3,2.7282198585117303,-0.4363448672010854,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9186,Resort Hotel,0,-0.9423259610367144,2016,September,37,9,0,2,2,0,0,0,0,0,A,A,0,240,-0.12701640452702223,2.0354861458831683,1,1,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9187,Resort Hotel,1,0.12876571656358168,2016,April,18,29,2,2,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-0.3276929545380413,0,0,1,False,False,True,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9188,City Hotel,0,-0.16042903638849826,2016,May,21,15,2,0,2,0,0,0,0,0,A,B,0,133,-0.12701640452702223,-0.1647150855434751,0,1,0,True,False,False,False,False,Spring,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,False,False,False,False,True
9189,City Hotel,1,-0.010476201524456814,2016,May,19,7,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.837598808773107,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9190,Resort Hotel,0,-0.7602403758446641,2017,February,8,22,0,4,1,0,0,0,0,0,A,A,0,436,-0.12701640452702223,-1.794493775489137,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9191,Resort Hotel,1,-0.5567329571006078,2015,December,49,5,2,1,2,0,0,0,0,0,A,A,0,134,-0.12701640452702223,-0.7079746488586958,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
9192,Resort Hotel,0,-0.9530368778127174,2016,February,6,3,0,1,2,0,0,0,0,0,A,D,0,240,-0.12701640452702223,-1.3055601685054383,0,1,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9193,Resort Hotel,1,1.467630313563952,2017,May,18,5,2,5,2,0,0,0,0,0,A,A,0,240,-0.12701640452702223,-0.979604430516306,0,2,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9194,City Hotel,0,-0.27824912092453086,2016,June,23,3,0,2,2,0,0,0,0,0,A,D,0,20,-0.12701640452702223,0.10691469611413519,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,False,True
9196,City Hotel,0,1.0284827257478304,2016,June,26,24,0,2,2,0,0,0,0,0,A,A,1,34,-0.12701640452702223,0.3785444777717455,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9197,City Hotel,0,-0.4282019557885723,2017,August,33,13,1,0,1,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.1934338227445764,0,1,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9198,Resort Hotel,0,-1.028013295244738,2016,January,5,27,0,2,2,0,0,0,0,0,F,F,0,241,-0.12701640452702223,-1.4715259650982382,0,1,1,True,False,False,False,False,Winter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9199,Resort Hotel,0,-0.9744587113647233,2017,June,24,12,1,1,1,0,0,0,0,0,A,C,0,0,-0.12701640452702223,-0.04248168379755048,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False
9200,City Hotel,0,-0.4282019557885723,2016,April,18,24,2,3,2,1,0,0,0,0,A,D,0,9,-0.12701640452702223,0.5168040366354693,0,2,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,False,True
9201,Resort Hotel,0,-0.8137949597246789,2017,April,15,9,1,0,2,0,0,0,0,0,A,C,0,240,-0.12701640452702223,-0.3005299763722803,0,1,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9202,Resort Hotel,1,-0.5353111235486019,2016,March,11,11,0,1,1,0,0,0,0,0,A,A,0,375,-0.12701640452702223,-1.930308666317942,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
9203,City Hotel,0,-1.006591461692732,2016,February,7,8,1,1,2,2,0,0,0,0,E,F,0,0,-0.12701640452702223,1.899671255054363,1,2,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,False,False,False,False,True
9204,City Hotel,0,-0.770951292620667,2016,February,9,26,0,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.46350784536684647,0,1,0,False,False,False,True,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9205,City Hotel,1,-0.7281076255166552,2016,February,6,1,5,10,2,2,0,0,0,0,F,F,0,9,-0.12701640452702223,1.533785939161562,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9207,City Hotel,0,-0.9744587113647233,2015,August,36,30,2,5,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.39783019226943567,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False
9208,City Hotel,0,-0.8459277100526877,2016,October,41,3,1,2,2,0,0,0,0,0,A,D,0,28,-0.12701640452702223,-0.3005299763722803,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
9209,Resort Hotel,0,0.7499988895717534,2015,November,46,11,0,4,1,0,0,0,0,0,A,D,1,240,-0.12701640452702223,-1.8515360296372354,0,1,1,True,False,False,False,False,Autumn,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9210,City Hotel,0,0.5464914708276971,2016,June,24,11,2,1,2,0,0,0,0,0,A,A,0,14,-0.12701640452702223,0.1693895458953855,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,False,True
9211,City Hotel,1,0.6107569714837149,2017,June,25,21,0,4,1,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.3785444777717455,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,True,False,False,True,False
9212,City Hotel,1,0.06450021590756391,2016,July,31,26,0,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.04248168379755048,0,1,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9213,City Hotel,1,1.9496215684840852,2016,August,33,11,0,1,2,0,0,0,1,0,A,A,0,1,-0.12701640452702223,-0.8437895396875009,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9214,City Hotel,0,-0.5674438738766108,2015,December,53,31,0,3,2,0,0,0,0,0,A,A,0,104,-0.12701640452702223,1.1209086710419949,0,0,0,False,False,True,False,False,Winter,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9215,Resort Hotel,0,-0.18185086994050417,2015,September,38,18,3,7,2,0,0,0,0,0,D,D,0,115,-0.12701640452702223,-0.5694434602133146,0,0,1,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9216,Resort Hotel,1,0.9427953915398066,2017,July,26,1,4,6,2,0,0,0,0,0,A,A,0,240,-0.12701640452702223,0.8131521284239219,0,1,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9217,Resort Hotel,0,-0.3960692054605634,2015,December,49,5,2,1,2,0,0,0,0,0,A,D,2,240,-0.12701640452702223,-0.7500772650156252,0,2,1,False,False,True,False,False,Winter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
9218,City Hotel,0,-1.028013295244738,2017,February,8,21,0,1,1,0,0,0,0,0,A,A,0,138,-0.12701640452702223,-0.7758820942730983,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
9219,City Hotel,1,1.938910651708082,2016,November,46,7,1,2,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,0.10691469611413519,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
9220,Resort Hotel,0,-0.0961635357324805,2016,July,30,19,1,5,2,0,0,0,0,0,D,D,0,241,-0.12701640452702223,1.1554056533125108,0,1,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9221,City Hotel,0,-0.24611637059652194,2017,June,24,13,0,3,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.1934338227445764,0,2,0,False,False,False,True,False,Summer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9222,City Hotel,0,-0.6531312080846344,2016,March,11,11,0,2,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.6780953728763588,0,0,0,False,False,False,True,False,Spring,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9223,City Hotel,1,1.467630313563952,2016,October,42,14,1,2,2,0,0,0,0,0,A,A,0,3,-0.12701640452702223,-0.1647150855434751,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
9224,Resort Hotel,1,-0.06403078540447162,2017,May,20,16,2,5,2,0,0,0,0,0,C,C,0,314,-0.12701640452702223,-0.04248168379755048,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9225,City Hotel,0,-0.4282019557885723,2016,November,45,3,0,3,3,0,0,0,0,0,A,A,0,83,-0.12701640452702223,0.21176379183397276,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
9226,City Hotel,0,-1.028013295244738,2016,September,39,19,1,0,1,0,0,0,0,0,G,G,1,0,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
9227,Resort Hotel,0,1.6175831484279934,2017,June,25,18,2,5,2,0,0,0,0,0,A,A,0,75,-0.12701640452702223,-0.4157010037951069,0,0,1,False,False,True,False,False,Summer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
